"","Identifiers","c_1","c_2","c_3","c_4","n_5","n_6","n_7","n_8","r_1","r_2","r_3","r_4","C_mean","N_mean","R_mean","C_sd","N_sd","R_sd","ANOVA_p","ANOVA_padj","hclust_clusters","Z_scores_c_1","Z_scores_c_2","Z_scores_c_3","Z_scores_c_4","Z_scores_n_5","Z_scores_n_6","Z_scores_n_7","Z_scores_n_8","Z_scores_r_1","Z_scores_r_2","Z_scores_r_3","Z_scores_r_4","N_vs_C_Ttest_p","N_vs_C_Ttest_padj","log(N/C)","R_vs_C_Ttest_p","R_vs_C_Ttest_padj","log(R/C)","R_vs_N_Ttest_p","R_vs_N_Ttest_padj","log(R/N)","missing_data_c_1","missing_data_c_2","missing_data_c_3","missing_data_c_4","missing_data_n_5","missing_data_n_6","missing_data_n_7","missing_data_n_8","missing_data_r_1","missing_data_r_2","missing_data_r_3","missing_data_r_4","protein.ids","majority.protein.ids","peptide.counts..all.","peptide.counts..razor.unique.","peptide.counts..unique.","fasta.headers","number.of.proteins","peptides","razor...unique.peptides","unique.peptides"
"424","DC1I2_MOUSE",0.470094328678304,0.372050669040764,0.496461042017224,0.76496726386997,0.480055925396474,0.659359644850465,0.382973262012861,0.677964476907928,0.891974828223212,0.605885090698994,0.625394671909181,0.545279790417332,0.525893325901565,0.550088327291932,0.66713359531218,0.168130602322005,0.142740455419461,0.153726431069934,0.423283083275587,0.795466368315593,NA,-0.71822698340144,-1.35293950838654,-0.547534831958162,1.19071384905203,-0.653737854484302,0.507033958140766,-1.28222910660907,0.627477441949631,2.01293215629265,0.160851763255244,0.287152388885688,-0.231493272736507,0.833793843147172,0.942295493976984,0.0241950013903667,0.261635486828564,0.844326366312773,0.141240269410615,0.307375107780718,0.848403079736876,0.117045268020248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|O88487|DC1I2_MOUSE;sp|O88485|DC1I1_MOUSE","sp|O88487|DC1I2_MOUSE","11;1","11;1","11;1","Cytoplasmic dynein 1 intermediate chain 2",2,11,11,11
"425","DC1L1_MOUSE",-1.14685635028326,-0.960536111879417,-1.11604584348275,-1.58981997352276,-1.46716189864157,-1.27879649158476,-0.784533507874901,-1.07085114576982,-2.26486604953291,-1.08879936956136,-1.20748940036071,-1.0547377415266,-1.20331456979205,-1.15033576096776,-1.40397314024539,0.270266021961834,0.292694410176059,0.577651085790855,0.659433169588045,0.855983586414907,NA,0.275359163604241,0.760811960486303,0.355635181001991,-0.878771657936153,-0.559189061749361,-0.0684076282619213,1.2193824147991,0.473388853909103,-2.63758759994406,0.42662519842375,0.117381243461226,0.515371932205774,0.799223757661824,0.934242550874741,0.0529788088242835,0.561396761618421,0.8730098935731,-0.200658570453348,0.47306773776587,0.861413406092024,-0.253637379277632,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q8R1Q8|DC1L1_MOUSE","sp|Q8R1Q8|DC1L1_MOUSE","10","10","10","Cytoplasmic dynein 1 light intermediate chain 1",1,10,10,10
"426","DC1L2_MOUSE",-4.45104137973416,-3.75813239296226,-5.16018022072724,-1.12530514687459,-2.7379251774568,-2.50237227191168,-3.1452714736197,-3.17263814084464,-5.04730068095948,-4.00862413671874,-2.78887190588435,-3.24196283900356,-3.62366478507456,-2.8895517659582,-3.77168989064153,1.76118465175642,0.325795972700462,0.988241310905215,0.54970718124387,0.822440065046853,NA,-0.895782814752364,-0.28888719286955,-1.51689361880004,2.01711743303148,0.604677913549459,0.8109907624607,0.247897025365041,0.22392748413898,-1.41802623535859,-0.508284466545901,0.560055391656682,0.163208318124107,0.468895502253407,0.816133294229806,0.734113019116359,NA,NA,NA,0.172154681782957,0.848403079736876,-0.882138124683328,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"sp|Q6PDL0|DC1L2_MOUSE","sp|Q6PDL0|DC1L2_MOUSE","4","4","4","Cytoplasmic dynein 1 light intermediate chain 2",1,4,4,4
"427","DCPS_MOUSE",0.13461121668454,0.601898753116448,0.519005604667139,-0.0461870770826565,0.820532403743968,0.917690937586276,0.40240594230518,0.88653806100282,0.312779156034338,0.517385401370365,0.847243730858569,0.617271560785621,0.302332124346368,0.756791836159561,0.573669962262223,0.308913957156692,0.239704558029221,0.222092826558947,0.0944330567197965,0.733765936077016,NA,-1.34206779275609,0.188815425827675,-0.0827512649203687,-1.93438205816581,0.90508230792576,1.22338390470517,-0.464744047705554,1.12132379769615,-0.758370845640959,-0.0880592216800648,0.992591430762814,0.239178363951284,0.061713427621329,0.790992442281521,0.454459711813193,0.20847369011022,0.844326366312773,0.271337837915856,0.305465240929125,0.848403079736876,-0.183121873897337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9DAR7|DCPS_MOUSE","sp|Q9DAR7|DCPS_MOUSE","12","12","12","m7GpppX diphosphatase",1,12,12,12
"428","DCTN1_MOUSE",-0.449852010921262,-0.745044501726799,-0.701913163537963,-0.267058006459077,-0.484402696553325,-0.685627381525794,-0.598536829766051,0.0411203271565412,-0.858894975808699,-0.405213227988082,-0.244698602332193,-0.396694870802634,-0.540966920661275,-0.431861645172157,-0.476375419232902,0.224261285294657,0.325909074403018,0.265460860839598,0.855248622399867,0.937514611343567,NA,0.131203193374681,-1.03480764454965,-0.864438785758144,0.853239820149534,-0.00527207330559794,-0.80010991926685,-0.456102092524509,2.07054475913592,-1.48451720972207,0.307526461455808,0.941559504265932,0.341173986744946,0.603607505846836,0.86536334240255,0.109105275489118,0.723206485860634,0.932491524118428,0.0645915014283736,0.839553582539947,0.96378437032492,-0.0445137740607446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|O08788|DCTN1_MOUSE","sp|O08788|DCTN1_MOUSE","12","12","12","Dynactin subunit 1",1,12,12,12
"429","DCTN2_MOUSE",-1.24017666532201,-0.827406890094128,-0.723061877616537,-1.39527533100573,-0.248488792190095,-0.570312720084178,-0.791814220881118,-0.211294394833274,-0.990733983933996,-0.222409804040332,-0.573579667726172,-0.57125763971386,-1.0464801910096,-0.455477531997166,-0.58949527385359,0.322370847760768,0.276151668227516,0.314287640245061,0.0533778185314162,0.733765936077016,NA,-1.42161238100156,-0.341003011482515,-0.0678333054796541,-1.82765245805227,1.17457385078623,0.332055883898326,-0.24782329206983,1.27194680948992,-0.768584676836382,1.24284725798193,0.323503188319496,0.329582134446317,0.0325963585896384,0.790992442281521,0.591002659012434,0.0886889256328012,0.844326366312773,0.45698491715601,0.545795963889219,0.886802127848783,-0.134017741856423,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q99KJ8|DCTN2_MOUSE","sp|Q99KJ8|DCTN2_MOUSE","13","13","13","Dynactin subunit 2",1,13,13,13
"430","DCUP_MOUSE",-2.36972295509693,-3.61857238490749,-2.48815343097256,-3.59322460306851,-5.01982630942097,-3.67674362508693,-3.117874717001,-2.48708746478097,-2.99437675397174,-6.12078318824685,-5.98803356168419,-3.3472766114959,-3.01741834351137,-3.57538302907247,-4.61261752884967,0.681314830273084,1.07863979953758,1.67193737543908,0.223507977570102,0.768236717906138,NA,1.0525440607067,0.0898569406827678,0.961250834299838,0.109396512479876,-0.99031259201802,0.0450151027959848,0.475824363507084,0.96207254418618,0.571023909200514,-1.8389953728623,-1.73666409686592,0.298987793887296,0.421272831653135,0.799967420083692,-0.557964685561095,0.152498481295787,0.844326366312773,-1.5951991853383,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"sp|P70697|DCUP_MOUSE","sp|P70697|DCUP_MOUSE","3","3","3","Uroporphyrinogen decarboxylase",1,3,3,3
"431","DCXR_MOUSE",-3.1246360939895,-2.17003506696404,-1.22798354929881,-0.526843628656874,-0.621975470038862,-1.27696320006775,-1.53836402066674,-1.53496761517945,-2.1602455920382,-1.84003121524873,-2.10010253051675,-0.910650565710853,-1.76237458472731,-1.2430675764882,-1.75275747587864,1.13049458358565,0.43178310161622,0.57834704273726,0.575054806394551,0.827919276126821,NA,-2.06559674544021,-0.784003217993019,0.480742045610554,1.42205297938308,1.29433433178305,0.414984727500712,0.0640427210868443,0.068602543636649,-0.770860420796215,-0.34095864919674,-0.690115736698264,0.906775421123556,0.440808699593853,0.807805652483028,0.519307008239103,0.988567408732017,0.996105694861624,0.00961710884867029,0.211365023095381,0.848403079736876,-0.509689899390433,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q91X52|DCXR_MOUSE","sp|Q91X52|DCXR_MOUSE","8","6","6","L-xylulose reductase",1,8,6,6
"432","DDAH2_MOUSE",-1.49329345204254,-1.36700814478434,-1.23187049686291,-0.907443574708438,-0.639208853316649,-0.762999864012141,-0.901622620449256,-0.44146537347012,-1.31047455974022,-1.85065519249443,-1.04300619006135,-1.51120077112965,-1.24990391709956,-0.686324177812041,-1.42883417835641,0.252029202155545,0.195284636810245,0.340386769936926,0.0091086931307372,0.599477596002551,4,-0.905198446198004,-0.597578936794629,-0.268395931597369,0.521878509643509,1.1752738664825,0.87373023638437,0.536057824184098,1.65695897759154,-0.459868271368377,-1.77569910588744,0.191660322479121,-0.948819044919312,0.0135882835349657,0.790992442281521,0.563579739287515,0.43317726305605,0.847445764398834,-0.178930261256854,0.013943071958541,0.848403079736876,-0.742510000544368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q99LD8|DDAH2_MOUSE;sp|Q9CWS0|DDAH1_MOUSE","sp|Q99LD8|DDAH2_MOUSE","6;1","6;1","6;1","N(G),N(G)-dimethylarginine dimethylaminohydrolase 2",2,6,6,6
"433","DDB1_MOUSE",0.541758483620104,0.494521204793234,0.431843451820086,0.518681235765705,0.79063296556923,0.531429696936133,0.40231531791111,0.697789735643884,0.262076384255646,0.301694629715087,0.670398458147545,0.769582768207382,0.496701093999782,0.605541929015089,0.500938060081415,0.0473446957870673,0.172783128077795,0.25667076865072,0.64210051656779,0.847178061332696,NA,0.0428903949402679,-0.232205806013747,-0.59722284669559,-0.0915047982394071,1.49226314034191,-0.0172614607082944,-0.769186127844629,0.951571117620342,-1.58589697217284,-1.35517181007574,0.792052267981745,1.36967290086599,0.300939865856759,0.790992442281521,0.108840835015307,0.976017514771526,0.996105694861624,0.00423696608163304,0.527553111578246,0.881615602570358,-0.104603868933674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q3U1J4|DDB1_MOUSE","sp|Q3U1J4|DDB1_MOUSE","24","24","24","DNA damage-binding protein 1",1,24,24,24
"434","DDI2_MOUSE",-2.90411535383469,-1.07484672947226,-0.554395327970926,-1.52719684833195,-0.871471655430472,-0.879292352097195,-0.453350876422011,-0.653732852698841,-0.990161624694029,-0.426069824086621,-0.758140657476616,-0.789383872493737,-1.51513856490246,-0.71446193416213,-0.740938994687751,1.00768486972994,0.203050178575764,0.233735831863401,0.163042849448914,0.764936630107464,NA,-2.84202025411894,-0.125722646745187,0.647100369964632,-0.797421449856757,0.1762708492684,0.164657825702099,0.797142194508786,0.499593176572021,2.70350816069386e-05,0.83765207709155,0.34455707824728,0.298163744284508,0.210406187881877,0.790992442281521,0.800676630740327,0.222729940445762,0.844326366312773,0.774199570214707,0.869927407046219,0.968201328487874,-0.0264770605256208,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|A2ADY9|DDI2_MOUSE","sp|A2ADY9|DDI2_MOUSE","8","8","8","Protein DDI1 homolog 2",1,8,8,8
"435","DDRGK_MOUSE",-3.12922646579944,-3.15872151085864,-3.96969557811584,-5.72187202677161,-3.73476817552531,-3.31525065670396,-3.11434378870592,-2.86126778154089,-5.65169904767312,-3.29844127411298,-3.75203780223471,-2.96650749270866,-3.99487889538638,-3.25640760061902,-3.91717140418237,1.21540840541641,0.369056882765819,1.20033941018918,0.546357584056395,0.822440065046853,NA,0.608140456222442,0.577922554113044,-0.252926658981943,-2.04804500165951,-0.0122417154584807,0.41755723183848,0.623387874174684,0.88266620365005,-1.97615224106643,0.434778574495668,-0.0299345817796936,0.774847304451693,0.317112121474586,0.790992442281521,0.738471294767365,NA,NA,NA,0.358723402785353,0.848403079736876,-0.660763803563346,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"sp|Q80WW9|DDRGK_MOUSE","sp|Q80WW9|DDRGK_MOUSE","2","2","2","DDRGK domain-containing protein 1",1,2,2,2
"436","DDX1_MOUSE",0.140751853069858,-0.101033360649467,0.18555148210076,-0.0796969139225716,-0.667122693564874,-0.352001147854843,-0.403259877070042,0.104481473072493,-0.470122217003109,-0.13971396739684,-0.402410315776315,0.158964645204851,0.0363932651496448,-0.329475561354316,-0.213320463742853,0.147763206643022,0.320559833682344,0.286191213042444,0.187075979888185,0.766529100739804,NA,1.08274359120442,0.237035158289481,1.23944227215385,0.311665085603078,-1.74301364314591,-0.640791780606671,-0.820082891468891,0.955878239279262,-1.05395180287164,0.101739393865714,-0.817111323690487,1.1464477013878,0.103227721240216,0.790992442281521,-0.365868826503961,0.18816483902188,0.844326366312773,-0.249713728892498,0.60849012179792,0.893415751011435,0.116155097611463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q91VR5|DDX1_MOUSE","sp|Q91VR5|DDX1_MOUSE","11","11","11","ATP-dependent RNA helicase DDX1",1,11,11,11
"437","DDX17_MOUSE",1.33772244287658,1.22683230957312,1.37882794661888,1.40483663100294,1.67470095248142,1.64880540574646,1.27768219000852,1.59098883583754,1.50333427056897,1.33590044209152,1.57320304751176,1.38506079043959,1.33705483251788,1.54804434601848,1.44937463765296,0.078504385303122,0.183607018499097,0.108409380089685,0.129250168385139,0.751192646907741,NA,-0.719060351132606,-1.46355230455643,-0.443087044347712,-0.268470460651459,1.54333920962007,1.36948220720374,-1.12215739692184,0.981314479476672,0.392821016810084,-0.731292863468873,0.861904610452459,-0.401241102484101,0.101074173974564,0.790992442281521,0.210989513500606,0.149099031113874,0.844326366312773,0.112319805135082,0.398288734895385,0.849800198774195,-0.0986697083655246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q501J6|DDX17_MOUSE","sp|Q501J6|DDX17_MOUSE","22","16","16","Probable ATP-dependent RNA helicase DDX17",1,22,16,16
"438","DDX21_MOUSE",0.92534068575744,0.76671991308962,0.881894540701719,0.43703716181107,0.83570447470343,0.603761433206731,0.582365029549099,0.918769754148116,0.76631849439659,0.494790601272442,0.789091454167096,0.842291262917485,0.752748075339962,0.735150172901844,0.723122953188403,0.220858636430263,0.167763344403011,0.15551467977526,0.974071060728369,0.988474258053944,NA,1.13084564613098,0.178410220754584,0.86997409096735,-1.80116361545929,0.592626714471,-0.80007088544316,-0.92854518598045,1.09139061172919,0.175999909814722,-1.45438418200177,0.312739715461262,0.632176959555577,0.903454151946823,0.971220359833815,-0.0175979024381183,0.834447727357965,0.967913409727017,-0.0296251221515593,0.919700511798431,0.977942356446508,-0.012027219713441,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9JIK5|DDX21_MOUSE","sp|Q9JIK5|DDX21_MOUSE","20","20","20","Nucleolar RNA helicase 2",1,20,20,20
"439","DDX3X_MOUSE",1.60454198766932,1.58883287128114,1.61093538900221,1.41502417793356,1.38822790721528,1.6174390630832,1.47020375694201,1.60710050020788,1.60455253957096,1.63991139002928,1.5808631394054,1.64486092483869,1.55483360647156,1.52074280686209,1.61754699846108,0.0936677808002542,0.110938738894358,0.0303357767959504,0.315480299124577,0.770704478026563,NA,0.456159389917367,0.27775998984756,0.528765571831741,-1.69608537827614,-2.00039521354127,0.602624057925265,-1.06944263479126,0.485214945345905,0.456279221795665,0.857829350590166,0.187252328549797,0.914038370805219,0.655676990092187,0.880981634835799,-0.034090799609463,0.278285034299272,0.844326366312773,0.0627133919895275,0.178952934335975,0.848403079736876,0.0968041915989906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q62167|DDX3X_MOUSE;sp|P16381|DDX3L_MOUSE","sp|Q62167|DDX3X_MOUSE;sp|P16381|DDX3L_MOUSE","20;15","19;14","8;3","ATP-dependent RNA helicase DDX3X;Putative ATP-dependent RNA helicase Pl10",2,20,19,8
"440","DDX46_MOUSE",-1.58959908048493,-1.70810092340563,-1.62752107973417,-1.28876667999699,-1.35320087505485,-1.78369715456427,-1.82063305760712,-1.68681550085255,-1.41918427091042,-1.84347759042138,-1.78423396009213,-1.63265014859735,-1.55349694090543,-1.6610866470197,-1.66988649250532,0.183273420565311,0.212872431430663,0.189250593869143,0.657586197393535,0.855595268871223,NA,0.2080652500508,-0.431396419528315,0.00342990973864852,1.83142218980936,1.48372128546766,-0.839330093799801,-1.03864424491388,-0.31653565864882,1.1276605573106,-1.16191830322483,-0.842226812961506,-0.0242476592999199,0.473318427061971,0.816133294229806,-0.107589706114267,0.410955944170058,0.844326366312773,-0.116389551599889,0.952764219043248,0.987860031467399,-0.00879984548562263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q569Z5|DDX46_MOUSE","sp|Q569Z5|DDX46_MOUSE","8","8","8","Probable ATP-dependent RNA helicase DDX46",1,8,8,8
"441","DDX5_MOUSE",2.95962701430361,2.82506126865984,2.8160378909198,2.81472800588137,3.17098619681262,2.98381244298249,2.70990769517254,3.23642035645665,2.90117358234864,2.83131464131721,2.96660358206531,3.03890290814524,2.85386354494115,3.02528167285608,2.9344986784691,0.0706584580693439,0.235930635880007,0.0888603315388655,0.32230916565741,0.770704478026563,NA,0.140237077030079,-0.727570965232602,-0.785762295676479,-0.794209681490393,1.50328231198121,0.296207747074647,-1.47019083992281,1.92526407046017,-0.23672630325438,-0.68724326476642,0.185228628052468,0.651483515744528,0.245095983882933,0.790992442281521,0.171418127914921,0.207682322327399,0.844326366312773,0.0806351335279487,0.512861761029222,0.873926970034398,-0.0907829943869727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q61656|DDX5_MOUSE","sp|Q61656|DDX5_MOUSE","33","33","27","Probable ATP-dependent RNA helicase DDX5",1,33,33,27
"442","DDX58_MOUSE",-0.698500121514673,-0.771375177831665,-1.0456889768634,-1.03238756587924,-0.833806882427048,-1.00099188387605,-1.05068253973433,-0.719285038257794,-3.69277814972137,-0.381268645820182,-1.10766775253835,-0.728531658284833,-0.886987960522243,-0.901191586073806,-1.47756155159118,0.178158205724469,0.152685226410034,1.50631005169582,0.576344998741159,0.827919276126821,NA,0.46087019359705,0.374770110902147,0.050675119081498,0.0663904082843405,0.301008590841506,0.103483632678962,0.0447753476389988,0.436313326805687,-3.0767954888652,0.835671362489636,-0.0225512766241872,0.42538867316956,0.907677845427238,0.972724780739584,-0.0142036255515636,0.491516020985013,0.861008694535009,-0.590573591068941,0.500792666318453,0.867793317837369,-0.576369965517377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"sp|Q6Q899|DDX58_MOUSE","sp|Q6Q899|DDX58_MOUSE","10","10","10","Antiviral innate immune response receptor RIG-I",1,10,10,10
"443","DDX6_MOUSE",-0.887673056924257,0.0361533898474136,-2.91379320493939,-2.84751991915495,-0.417995062598109,-0.898109681863289,-1.35267640934358,-0.776413914003083,-1.24599103917607,-1.05887101024904,-1.53648370150998,-3.98935381733,-1.65320819779279,-0.861298766952015,-1.95767489206627,1.46690623123687,0.385802472539578,1.36863235857277,0.432643269291754,0.795755985942436,NA,0.514986253697352,1.30390024893007,-1.21524624438482,-1.15865128236775,0.916074081688826,0.506073757734317,0.117890398912407,0.609997492285335,0.20899580286122,0.368789463374788,-0.0390743055757924,-2.13373566715595,0.364636223967681,0.790992442281521,0.79190943084078,0.771790162784518,0.949179393849912,-0.304466694273476,0.208426171356367,0.848403079736876,-1.09637612511426,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"sp|P54823|DDX6_MOUSE","sp|P54823|DDX6_MOUSE","8","8","8","Probable ATP-dependent RNA helicase DDX6",1,8,8,8
"444","DECR_MOUSE",0.102684886591422,0.0435671121975396,-0.114499785131478,0.773783465737825,0.360880785693034,0.342992584449959,0.435817875519525,0.769957643387116,0.025751970395401,-0.692855355554169,-0.404042735292862,0.292725898808072,0.201383919848827,0.477412222262409,-0.194605055410889,0.392458659882034,0.199132391338486,0.439001207708806,0.0732740418213368,0.733765936077016,NA,-0.135278467739015,-0.271491551126386,-0.635693006397823,1.4109977183935,0.45962991464157,0.418413764802459,0.63229223439221,1.40218265280239,-0.312539364930819,-1.96828030944231,-1.30282803336594,0.302594447970166,0.271556732677609,0.790992442281521,0.276028302413581,0.227824351306067,0.844326366312773,-0.395988975259717,0.0469606624753909,0.848403079736876,-0.672017277673298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q9CQ62|DECR_MOUSE","sp|Q9CQ62|DECR_MOUSE","11","11","11","2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial",1,11,11,11
"445","DEK_MOUSE",0.335880984133414,-0.163331433575443,0.267422620891406,0.608518308409973,0.785099133038781,0.598614051980974,0.135269616674577,0.492961128401255,0.734608240699718,0.207310587309124,0.410601048941093,0.488604199400534,0.262122619964837,0.502985982523897,0.460281019087617,0.319619310504378,0.273281528083606,0.217960061974979,0.446336495966688,0.802893093164146,NA,-0.268275199216176,-2.11344203440275,-0.521307970366069,0.739434807473806,1.39210503316718,0.70282713338219,-1.00976605334063,0.312317475139889,1.20548283244029,-0.743491407370106,0.00790179601739746,0.296213587074986,0.296612684493211,0.790992442281521,0.240863362559059,0.350139243141678,0.844326366312773,0.19815839912278,0.81549988035055,0.959290048828739,-0.0427049634362797,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sp|Q7TNV0|DEK_MOUSE","sp|Q7TNV0|DEK_MOUSE","13","13","13","Protein DEK",1,13,13,13
